filename,start,end
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0789.V5_1.nc,2014-02-13T16:45:17.0,2014-02-23T14:42:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0790.V5_1.nc,2014-02-23T14:43:48.0,2014-03-05T12:41:26.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0791.V5_1.nc,2014-03-05T12:42:19.9,2014-03-15T10:39:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0792.V5_1.nc,2014-03-15T10:40:52.0,2014-03-25T08:38:30.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0793.V5_1.nc,2014-03-25T08:39:24.0,2014-04-04T06:37:01.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0794.V5_1.nc,2014-04-04T06:37:55.0,2014-04-14T04:35:33.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0795.V5_1.nc,2014-04-14T04:36:27.0,2014-04-24T02:34:03.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0796.V5_1.nc,2014-04-24T02:34:57.0,2014-05-04T00:32:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0797.V5_1.nc,2014-05-04T00:33:30.0,2014-05-13T22:31:08.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0798.V5_1.nc,2014-05-13T22:32:02.0,2014-05-23T20:29:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0799.V5_1.nc,2014-05-23T20:30:35.0,2014-06-02T18:28:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0800.V5_1.nc,2014-06-02T18:29:06.0,2014-06-12T16:26:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0801.V5_1.nc,2014-06-12T16:27:38.0,2014-06-22T14:25:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0802.V5_1.nc,2014-06-22T14:26:08.0,2014-07-02T12:23:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0803.V5_1.nc,2014-07-02T12:24:39.0,2014-07-12T10:22:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0804.V5_1.nc,2014-07-12T10:23:10.0,2014-07-22T08:20:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0805.V5_1.nc,2014-07-22T08:21:43.0,2014-08-01T06:19:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0806.V5_1.nc,2014-08-01T06:20:14.9,2014-08-11T04:17:53.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0807.V5_1.nc,2014-08-11T04:18:47.0,2014-08-21T02:16:26.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0808.V5_1.nc,2014-08-21T02:17:19.0,2014-08-31T00:14:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0809.V5_1.nc,2014-08-31T00:15:51.0,2014-09-09T22:13:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0810.V5_1.nc,2014-09-09T22:14:22.0,2014-09-19T20:11:59.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0811.V5_1.nc,2014-09-19T20:12:54.0,2014-09-29T18:10:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0812.V5_1.nc,2014-09-29T18:11:24.9,2014-10-09T16:09:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0813.V5_1.nc,2014-10-09T16:09:55.9,2014-10-19T14:07:33.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0814.V5_1.nc,2014-10-19T14:08:27.0,2014-10-29T12:06:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0815.V5_1.nc,2014-10-29T12:06:59.0,2014-11-08T10:04:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0816.V5_1.nc,2014-11-08T10:05:31.0,2014-11-18T08:03:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0817.V5_1.nc,2014-11-18T08:04:03.0,2014-11-28T06:01:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0818.V5_1.nc,2014-11-28T06:02:34.0,2014-12-08T04:00:11.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0819.V5_1.nc,2014-12-08T04:01:05.0,2014-12-18T01:58:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0820.V5_1.nc,2014-12-18T01:59:37.0,2014-12-27T23:57:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0821.V5_1.nc,2014-12-27T23:58:09.0,2015-01-06T21:55:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0822.V5_1.nc,2015-01-06T21:56:42.0,2015-01-16T19:54:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0823.V5_1.nc,2015-01-16T19:55:12.9,2015-01-26T17:52:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0824.V5_1.nc,2015-01-26T17:53:44.9,2015-02-05T15:51:22.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0825.V5_1.nc,2015-02-05T15:52:17.0,2015-02-15T13:49:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0826.V5_1.nc,2015-02-15T13:50:48.0,2015-02-25T11:48:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0827.V5_1.nc,2015-02-25T11:49:18.0,2015-03-07T09:46:56.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0828.V5_1.nc,2015-03-07T09:47:49.0,2015-03-17T07:45:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0829.V5_1.nc,2015-03-17T07:46:22.0,2015-03-27T05:44:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0830.V5_1.nc,2015-03-27T05:44:55.0,2015-04-06T03:42:33.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0831.V5_1.nc,2015-04-06T03:43:27.0,2015-04-16T01:41:05.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0832.V5_1.nc,2015-04-16T01:41:58.0,2015-04-25T23:39:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0833.V5_1.nc,2015-04-25T23:40:30.0,2015-05-05T21:38:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0834.V5_1.nc,2015-05-05T21:39:00.0,2015-05-15T19:36:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0835.V5_1.nc,2015-05-15T19:37:31.0,2015-05-25T17:35:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0836.V5_1.nc,2015-05-25T17:36:03.0,2015-06-04T15:33:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0837.V5_1.nc,2015-06-04T15:34:35.9,2015-06-14T13:32:14.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0838.V5_1.nc,2015-06-14T13:33:08.0,2015-06-24T11:30:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0839.V5_1.nc,2015-06-24T11:31:40.0,2015-07-04T09:29:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0840.V5_1.nc,2015-07-04T09:30:11.0,2015-07-14T07:27:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0841.V5_1.nc,2015-07-14T07:28:42.0,2015-07-24T05:26:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0842.V5_1.nc,2015-07-24T05:27:14.0,2015-08-03T03:24:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0843.V5_1.nc,2015-08-03T03:25:45.0,2015-08-13T01:23:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0844.V5_1.nc,2015-08-13T01:24:17.0,2015-08-22T23:21:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0845.V5_1.nc,2015-08-22T23:22:48.0,2015-09-01T21:20:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0846.V5_1.nc,2015-09-01T21:21:18.0,2015-09-11T19:18:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0847.V5_1.nc,2015-09-11T19:19:50.0,2015-09-21T17:17:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0848.V5_1.nc,2015-09-21T17:18:23.0,2015-10-01T15:16:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0849.V5_1.nc,2015-10-01T15:16:55.0,2015-10-11T13:14:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0850.V5_1.nc,2015-10-11T13:15:27.0,2015-10-21T11:13:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0851.V5_1.nc,2015-10-21T11:13:59.0,2015-10-31T09:11:37.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0852.V5_1.nc,2015-10-31T09:12:30.9,2015-11-10T07:10:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0853.V5_1.nc,2015-11-10T07:11:02.0,2015-11-20T05:08:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0854.V5_1.nc,2015-11-20T05:09:34.0,2015-11-30T03:07:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0855.V5_1.nc,2015-11-30T03:08:05.9,2015-12-10T01:05:45.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0856.V5_1.nc,2015-12-10T01:06:38.0,2015-12-19T23:04:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0857.V5_1.nc,2015-12-19T23:05:09.0,2015-12-29T21:02:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0858.V5_1.nc,2015-12-29T21:03:40.0,2016-01-08T19:01:18.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0859.V5_1.nc,2016-01-08T19:02:11.0,2016-01-18T16:59:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0860.V5_1.nc,2016-01-18T17:00:42.0,2016-01-28T14:58:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0861.V5_1.nc,2016-01-28T14:59:15.0,2016-02-07T12:56:53.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0862.V5_1.nc,2016-02-07T12:57:47.0,2016-02-17T10:55:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0863.V5_1.nc,2016-02-17T10:56:19.0,2016-02-27T08:53:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0864.V5_1.nc,2016-02-27T08:54:51.0,2016-03-08T06:52:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0865.V5_1.nc,2016-03-08T06:53:23.0,2016-03-18T04:51:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0866.V5_1.nc,2016-03-18T04:53:16.0,2016-03-28T02:50:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0867.V5_1.nc,2016-03-28T02:51:48.0,2016-04-07T00:49:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0868.V5_1.nc,2016-04-07T00:50:20.0,2016-04-16T22:47:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0869.V5_1.nc,2016-04-16T22:48:51.0,2016-04-26T20:46:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0870.V5_1.nc,2016-04-26T20:47:22.0,2016-05-06T18:45:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0871.V5_1.nc,2016-05-06T18:45:53.0,2016-05-16T16:43:29.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0872.V5_1.nc,2016-05-16T16:44:24.0,2016-05-26T14:42:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0873.V5_1.nc,2016-05-26T14:42:55.0,2016-06-05T12:40:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0874.V5_1.nc,2016-06-05T12:41:28.0,2016-06-15T10:39:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0875.V5_1.nc,2016-06-15T10:40:00.0,2016-06-25T08:37:38.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0876.V5_1.nc,2016-06-25T08:38:31.9,2016-07-05T06:36:11.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0877.V5_1.nc,2016-07-05T06:37:04.0,2016-07-15T04:34:43.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0878.V5_1.nc,2016-07-15T04:35:37.0,2016-07-25T02:33:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0879.V5_1.nc,2016-07-25T02:34:09.0,2016-08-04T00:31:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0880.V5_1.nc,2016-08-04T00:32:40.0,2016-08-13T22:30:18.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0881.V5_1.nc,2016-08-13T22:31:11.0,2016-08-23T20:28:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0882.V5_1.nc,2016-08-23T20:29:42.0,2016-09-02T18:27:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0883.V5_1.nc,2016-09-02T18:28:13.0,2016-09-12T16:25:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0884.V5_1.nc,2016-09-12T16:26:44.0,2016-09-22T14:24:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0885.V5_1.nc,2016-09-22T14:25:15.9,2016-10-02T12:22:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0886.V5_1.nc,2016-10-02T12:23:48.0,2016-10-12T10:21:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0887.V5_1.nc,2016-10-12T10:22:20.0,2016-10-22T08:19:59.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0888.V5_1.nc,2016-10-22T08:20:51.9,2016-11-01T06:18:31.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0889.V5_1.nc,2016-11-01T06:19:24.0,2016-11-11T04:17:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0890.V5_1.nc,2016-11-11T04:17:56.0,2016-11-21T02:15:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0891.V5_1.nc,2016-11-21T02:16:26.9,2016-12-01T00:14:04.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0892.V5_1.nc,2016-12-01T00:14:58.0,2016-12-10T22:12:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0893.V5_1.nc,2016-12-10T22:13:29.0,2016-12-20T20:11:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0894.V5_1.nc,2016-12-20T20:11:59.9,2016-12-30T18:09:39.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0895.V5_1.nc,2016-12-30T18:10:32.0,2017-01-09T16:08:09.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0896.V5_1.nc,2017-01-09T16:09:03.0,2017-01-19T14:06:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0897.V5_1.nc,2017-01-19T14:07:35.0,2017-01-29T12:05:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0898.V5_1.nc,2017-01-29T12:06:07.0,2017-02-08T10:03:45.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0899.V5_1.nc,2017-02-08T10:04:38.9,2017-02-18T08:02:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0900.V5_1.nc,2017-02-18T08:03:09.9,2017-02-28T06:00:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0901.V5_1.nc,2017-02-28T06:01:42.0,2017-03-10T03:59:20.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0902.V5_1.nc,2017-03-10T04:00:14.0,2017-03-20T01:57:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0903.V5_1.nc,2017-03-20T01:58:45.0,2017-03-29T23:56:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0904.V5_1.nc,2017-03-29T23:57:16.0,2017-04-08T21:54:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0905.V5_1.nc,2017-04-08T21:55:47.0,2017-04-18T19:53:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0906.V5_1.nc,2017-04-18T19:54:19.0,2017-04-28T17:51:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0907.V5_1.nc,2017-04-28T17:52:50.9,2017-05-08T15:50:30.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0908.V5_1.nc,2017-05-08T15:51:22.9,2017-05-18T13:49:01.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0909.V5_1.nc,2017-05-18T13:49:55.0,2017-05-28T11:47:33.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0910.V5_1.nc,2017-05-28T11:48:27.0,2017-06-07T09:46:04.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0911.V5_1.nc,2017-06-07T09:46:59.0,2017-06-17T07:44:37.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0912.V5_1.nc,2017-06-17T07:45:31.0,2017-06-27T05:43:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0913.V5_1.nc,2017-06-27T05:44:03.0,2017-07-07T03:41:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0914.V5_1.nc,2017-07-07T03:42:33.9,2017-07-17T01:40:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0915.V5_1.nc,2017-07-17T01:41:06.0,2017-07-26T23:38:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0916.V5_1.nc,2017-07-26T23:39:37.0,2017-08-05T21:37:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0917.V5_1.nc,2017-08-05T21:38:09.0,2017-08-15T19:35:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0918.V5_1.nc,2017-08-15T19:36:40.0,2017-08-25T17:34:16.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0919.V5_1.nc,2017-08-25T17:35:11.0,2017-09-04T15:32:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0920.V5_1.nc,2017-09-04T15:33:42.0,2017-09-14T13:31:19.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0921.V5_1.nc,2017-09-14T13:32:14.0,2017-09-24T11:29:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0922.V5_1.nc,2017-09-24T11:30:46.0,2017-10-04T09:28:24.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0923.V5_1.nc,2017-10-04T09:29:17.9,2017-10-14T07:26:56.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0924.V5_1.nc,2017-10-14T07:27:50.0,2017-10-24T05:25:28.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0925.V5_1.nc,2017-10-24T05:26:22.0,2017-11-03T03:24:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0926.V5_1.nc,2017-11-03T03:24:54.0,2017-11-13T01:22:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0927.V5_1.nc,2017-11-13T01:23:25.0,2017-11-22T23:21:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0928.V5_1.nc,2017-11-22T23:21:56.0,2017-12-02T21:19:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0929.V5_1.nc,2017-12-02T21:20:27.0,2017-12-12T19:18:05.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0930.V5_1.nc,2017-12-12T19:18:58.0,2017-12-22T17:16:37.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0931.V5_1.nc,2017-12-22T17:17:29.9,2018-01-01T15:15:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0932.V5_1.nc,2018-01-01T15:16:02.0,2018-01-11T13:13:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0933.V5_1.nc,2018-01-11T13:14:34.0,2018-01-21T11:12:12.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0934.V5_1.nc,2018-01-21T11:13:05.0,2018-01-31T09:10:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0935.V5_1.nc,2018-01-31T09:11:37.0,2018-02-10T07:09:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0936.V5_1.nc,2018-02-10T07:10:09.0,2018-02-20T05:07:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0937.V5_1.nc,2018-02-20T05:08:41.0,2018-03-02T03:06:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0938.V5_1.nc,2018-03-02T03:07:12.0,2018-03-12T01:04:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0939.V5_1.nc,2018-03-12T01:05:43.0,2018-03-21T23:03:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0940.V5_1.nc,2018-03-21T23:04:14.0,2018-03-31T21:01:51.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0941.V5_1.nc,2018-03-31T21:02:44.0,2018-04-10T19:00:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0942.V5_1.nc,2018-04-10T19:01:16.0,2018-04-20T16:58:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0943.V5_1.nc,2018-04-20T16:59:47.9,2018-04-30T14:57:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0944.V5_1.nc,2018-04-30T14:58:20.0,2018-05-10T12:55:59.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0945.V5_1.nc,2018-05-10T12:56:52.0,2018-05-20T10:54:30.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0946.V5_1.nc,2018-05-20T10:55:24.0,2018-05-30T08:53:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0947.V5_1.nc,2018-05-30T08:53:55.9,2018-06-09T06:51:33.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0948.V5_1.nc,2018-06-09T06:52:27.0,2018-06-19T04:50:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0949.V5_1.nc,2018-06-19T04:50:58.9,2018-06-29T02:48:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0950.V5_1.nc,2018-06-29T02:49:31.0,2018-07-09T00:47:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0951.V5_1.nc,2018-07-09T00:48:02.0,2018-07-18T22:45:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0952.V5_1.nc,2018-07-18T22:46:34.0,2018-07-28T20:44:11.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0953.V5_1.nc,2018-07-28T20:45:05.0,2018-08-07T18:42:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0954.V5_1.nc,2018-08-07T18:43:36.0,2018-08-17T16:41:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0955.V5_1.nc,2018-08-17T16:42:05.9,2018-08-27T14:39:44.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0956.V5_1.nc,2018-08-27T14:40:38.0,2018-09-06T12:38:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0957.V5_1.nc,2018-09-06T12:39:10.0,2018-09-16T10:36:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0958.V5_1.nc,2018-09-16T10:37:42.0,2018-09-26T08:35:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0959.V5_1.nc,2018-09-26T08:36:14.0,2018-10-06T06:33:53.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0960.V5_1.nc,2018-10-06T06:34:46.0,2018-10-16T04:32:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0961.V5_1.nc,2018-10-16T04:33:18.0,2018-10-26T02:30:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0962.V5_1.nc,2018-10-26T02:31:50.0,2018-11-05T00:29:28.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0963.V5_1.nc,2018-11-05T00:30:21.0,2018-11-14T22:27:59.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0964.V5_1.nc,2018-11-14T22:28:52.0,2018-11-24T20:26:30.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0965.V5_1.nc,2018-11-24T20:27:23.0,2018-12-04T18:25:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0966.V5_1.nc,2018-12-04T18:25:54.0,2018-12-14T16:23:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0967.V5_1.nc,2018-12-14T16:24:25.0,2018-12-24T14:22:02.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0968.V5_1.nc,2018-12-24T14:22:57.0,2019-01-03T12:20:35.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0969.V5_1.nc,2019-01-03T12:21:29.0,2019-01-13T10:19:08.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0970.V5_1.nc,2019-01-13T10:20:00.9,2019-01-23T08:17:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0971.V5_1.nc,2019-01-23T08:18:33.0,2019-02-02T06:16:11.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0972.V5_1.nc,2019-02-02T06:17:05.0,2019-02-12T04:14:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0973.V5_1.nc,2019-02-12T04:15:37.0,2019-02-22T02:13:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0974.V5_1.nc,2019-02-22T02:14:08.9,2019-02-24T01:03:05.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0975.V5_1.nc,2019-03-06T08:24:46.0,2019-03-13T22:10:17.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0976.V5_1.nc,2019-03-13T22:11:11.0,2019-03-23T20:08:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0977.V5_1.nc,2019-03-23T20:09:42.0,2019-04-02T18:07:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0978.V5_1.nc,2019-04-02T18:08:12.0,2019-04-12T16:05:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0979.V5_1.nc,2019-04-12T16:06:43.0,2019-04-22T14:04:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0980.V5_1.nc,2019-04-22T14:05:14.0,2019-05-02T12:02:53.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0981.V5_1.nc,2019-05-02T12:03:47.0,2019-05-12T10:01:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0982.V5_1.nc,2019-05-12T10:02:19.0,2019-05-22T07:59:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0983.V5_1.nc,2019-05-22T08:00:51.0,2019-06-01T05:58:28.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0984.V5_1.nc,2019-06-01T05:59:23.0,2019-06-11T03:57:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0985.V5_1.nc,2019-06-11T03:57:55.0,2019-06-21T01:55:33.0
